id_sensor,pulse_rate,id_actividad,Longitud,Latitud,fecha_hora
1865ba84-692b-4227-a4e1-b07481bdfe39,40,bd027632-edf1-451a-b5e1-8a0e2fc4278c,#N/A,#N/A,06/14/2023 15:30
a86fa03d-50db-4cdc-9c8b-dac0b4a3caef,109,60ee85ab-77c0-41e7-8062-83506be40866,106.3456,35.3371,10/14/2023 07:40
3162331b-a9ab-4965-85b3-741790d7c890,134,fb51e3db-2473-4ab4-bb7e-aff8ebe175be,100.6432,60.0272,06/16/2023 15:19
25fc5c91-eed6-452c-b39e-16c6bb33c29e,106,12e39b8c-a6b9-420d-b8cd-847a5dffc3d3,106.3456,35.3371,05/07/2023 21:38
9d714f92-746a-4f0c-b5eb-e6672b50e7f7,118,3cb52df0-d752-4033-94c5-f4f1b615c56d,14.4207,50.088,04/04/2023 17:52
dc2df482-4ed4-4599-8ebf-ca46f60f5604,199,b0661768-f25e-4fbe-86e0-d160fe6ceb4a,19.0303,52.23,12/22/2022 08:02
0d31a774-8ffd-46b0-9db0-917e5fbe12ab,159,a9ebb061-4fc1-4bd2-ae96-fd0711346430,-122.419,37.7749,07/01/2023 08:40
d3140224-5a63-44f4-af91-733f3c098865,42,cf55b789-2d5b-4646-bee9-4cd4041618b8,106.3456,35.3371,11/06/2023 15:13
aa0bbfdd-694c-4b0a-98f1-8c0c17978540,58,5605c36f-8be5-470a-b601-7472ae2bd3ec,138.2539,36.2281,05/09/2023 01:30
6dbb9304-09bc-4d4d-b75c-132ed65ac914,104,67abf33e-19f6-4f60-b3e7-98477c3e6eee,106.3456,35.3371,05/18/2023 00:35
af6ba70b-a613-49f8-84d7-547efe256602,126,d96567ad-5403-49bd-b564-c5a7c8167c32,-47.9247,-38.5258,06/10/2023 11:34
82d0970c-174e-4b35-9e05-7e3846821532,109,9a081768-c425-436e-8c84-1d6509a58e5e,112.6225,-7.7611,12/29/2022 23:14
3d9333bd-d77e-4f4e-8afe-ef37ce4f5610,79,fd998a70-1bc5-4124-bd54-7f8af5fe55ef,16.5795,60.1282,10/01/2023 04:25
7a0b57cb-e548-42a7-a319-c1cf67552293,177,5adfdde9-57f3-4672-bcd9-a4ba7c1c02ea,112.6225,-7.7611,07/17/2023 13:49
451a534b-043b-44cb-b53d-6325b3aa60cf,114,899371fc-025c-4b1d-a94a-c79689a8fccc,-9.1356,38.7219,07/09/2023 04:02
ef9d0505-1cdf-4f2c-aef9-7e405c4bdbf4,154,f12feea6-87ce-4cfa-a928-ca80978bffa3,10.4515,51.1657,04/15/2023 20:11
e1bd238f-cf73-473b-af91-0b6d304ca6e5,46,e577fa67-78d1-4ea6-b9c7-8144f5c926a2,24.0456,-30.5792,10/11/2023 23:24
a5bd6340-c889-4a3f-a760-837634290a81,77,2d48b8ba-27af-493c-b946-05a79e15d1cc,106.3456,35.3371,04/01/2023 19:23
40e481fb-5c3c-4eb4-ab15-dc58fb3acfd7,166,b9fee745-6131-47e8-8013-29c48473ff81,106.3456,35.3371,03/02/2023 13:54
0825b3cd-a062-4053-a332-377c104a732b,81,46d733ef-733f-4877-abcf-224caad88b91,#N/A,#N/A,01/02/2023 03:36
9da491b0-30ff-4a0e-8568-0343c3c3792a,168,72879539-4a8a-417f-a0a7-468b587c6c7b,19.0303,52.23,06/15/2023 22:35
8361ac78-f6e0-4946-9fb0-3eb4a2094f6d,130,0b46d62e-d6f4-416b-a12c-619907b1b24a,112.6225,-7.7611,04/23/2023 17:40
64443f8a-8e77-4d74-874c-65abdd4f7de5,159,93352529-43e2-49ca-9276-1fb28a5739b4,106.3456,35.3371,12/10/2022 03:50
e1920da8-c2dd-4676-81f3-b51f02380965,63,648d0d93-43f6-4d61-b283-6abc26964aa1,112.6225,-7.7611,08/06/2023 13:58
37e40462-9fb2-460d-9cb6-a6c82a719bd6,90,80d45acb-34e4-427e-aa66-516443c8edc1,44.4899,40.183,02/25/2023 17:30
bc3b9d5c-fbb7-45a2-9788-7682ee3ab2c3,114,f4572517-8b04-4a6b-9518-a9fe2044c735,100.6432,60.0272,10/30/2023 06:30
c11d078c-ecae-43d3-8e4d-743bd3e85fcd,70,e06ad923-f061-4de3-b5e2-4f96c41e5fe0,106.3456,35.3371,05/13/2023 23:12
c9665b2e-8f3c-4fbf-a6fb-f546004c013e,197,7506ff83-a6bf-41f5-a1bf-8d2c8cf8dfb6,#N/A,#N/A,04/23/2023 04:23
b7d89920-c20a-4dd0-bee2-c380a98479c6,147,5f22eab1-f1e7-4012-85d3-40d6c3db7a9a,2.2114,46.2272,01/09/2023 01:13
30f0c80a-aa3b-4f24-a996-013d7085aa18,78,f70691e2-a322-4815-a640-4fd19acad456,-63.2369,-17.4052,08/02/2023 01:09
a6c6cee7-89a4-43e7-87db-51a225b4ea81,178,0b95467e-b781-454b-8ee5-7f871bf8b0e8,#N/A,#N/A,07/22/2023 23:39
e94bea92-ae88-4ef3-abdd-03d85d507b44,168,65743de7-ba3d-4678-bc24-8822b2f5c02f,#N/A,#N/A,07/15/2023 10:54
9bdceb1c-244c-46d1-8b4f-7e7a395a963e,82,fccdae27-752c-4aa8-839c-4cbc1973008a,106.3456,35.3371,08/22/2023 02:19
3994a4fa-86e5-41e4-9027-17ff5356affb,61,c21ecf9e-7d26-48da-9005-d58afd5b0419,100.6432,60.0272,04/17/2023 17:19
cc1089db-0fdd-49dd-bb68-bd7c0ab5be48,87,3534f431-2e98-48d2-beb0-885c666ddf1b,9.5375,33.8814,12/28/2022 15:32
41b0249a-95d0-4126-a306-102bed71b2fd,196,e7ffc149-5892-437b-8799-c2e9240a871b,#N/A,#N/A,11/13/2023 11:47
dd18a4a3-664f-4e4b-8709-8a9d142b1fb9,59,248180f4-9172-4759-a7be-b218892ce66a,138.2539,36.2281,06/13/2023 22:22
7ac3cde3-2e6f-40c1-9086-f7ad5714eb65,68,e7a49d8b-fb4a-4fa4-8df2-0c2073acec9b,73.0403,33.6941,12/09/2022 14:55
b8e28099-6ca1-4fba-bc42-4363ddefd15b,59,ace9c1b9-ce9f-428c-a897-e25c731bfc1b,121.7738,12.7906,02/03/2023 00:36
5f103a3d-2420-43d4-b57c-24605f527000,140,d7f81f33-2043-4b10-b0ee-e2cab91d9aff,106.3456,35.3371,02/18/2023 22:07
736c5457-5c36-4d1a-a07c-0ffea17d376d,48,477d0238-9eb6-4a94-97fc-d35be91d0e59,121.7738,12.7906,05/17/2023 17:37
3439f134-0a84-4b84-a6e9-99d7e07b7057,99,8bb11bcc-70d4-4194-b90d-8bf6a8ce734f,#N/A,#N/A,06/20/2023 02:12
b6689829-6550-4a8d-a7d3-c81604b6197b,196,e9ed7e0b-211d-4507-8161-ea64b5949fa2,112.6225,-7.7611,12/16/2022 05:14
6e2f9cba-e1a5-4929-a202-47c7dd344320,144,cc13f2bb-c8b6-45c9-a65e-fe3b8f3016bf,31.1333,48.3964,01/05/2023 10:12
04936a35-c8db-461a-9bda-605592ae9880,94,b4e68bbd-6f4a-4584-a954-7fda15dc64fd,106.3456,35.3371,09/11/2023 17:12
8fd0b8db-a8d8-4446-b296-2faed5de9295,162,324ca7a4-52c4-4aee-a879-e0cbd98cc18c,16.5795,60.1282,08/15/2023 00:29
d52c405f-530d-4388-83b5-3bc502a6da5a,136,9c2b99c1-0e8c-4e83-82e0-3f5b03179efe,-122.419,37.7749,06/14/2023 16:31
8309d13b-57a9-4252-ae8d-0e5d79f05c5f,114,4b4d415f-0f53-409f-91ca-1bbace7d5a5a,#N/A,#N/A,04/27/2023 16:35
b80a5f16-def4-4173-89cd-b9f938f5c197,98,5d26ad3c-516b-4a2e-9849-f76ef7006936,#N/A,#N/A,05/20/2023 15:07
162cfb7b-0ca6-4a56-89b3-0a59948ea7cf,131,ff42df1f-9d34-412e-aa2f-4195e3e38168,#N/A,#N/A,09/27/2023 15:17
cb42c8f7-05e3-443c-a8b1-c2773923366f,59,09320ed4-4f1a-4a90-b724-b83c2618b970,#N/A,#N/A,11/20/2022 11:43
27383309-f086-40c1-a6d4-ecafc1f5b7bb,98,4882d828-89e2-43bd-9b9a-b36a6165baea,106.3456,35.3371,08/07/2023 21:34
bd8478ae-0b91-42af-87d7-a2ee1c0d3c32,70,763f562c-bfd2-47a1-b842-4ab8c7baa936,-102.5528,23.6342,08/14/2023 05:24
a35b474b-5709-4316-bb4b-c7e3edf43b6d,140,f59b8676-ae35-43dd-b2c0-6f20e5f8d8a4,#N/A,#N/A,04/11/2023 11:27
4e37b006-3a73-46fd-ba83-893c0f56cb12,174,e9ccb8d1-5dec-40dd-9d73-a0ac7a121597,100.6432,60.0272,10/09/2023 10:18
3478168e-695d-4a19-a787-8f95eafeaf35,79,d458fe32-0793-4d77-adac-7c50ae13c506,#N/A,#N/A,04/27/2023 13:31
e61c1327-6ee3-4064-a96f-0ad27001ad80,42,616fbb8f-fec5-439f-9a9b-284553366c9d,112.6225,-7.7611,08/26/2023 01:55
27310bbd-47e8-4fca-9b50-8dcc8a42e444,158,6788b1e0-221e-47b0-a065-5d44208bfbd4,106.3456,35.3371,12/02/2022 00:32
df4c5a22-b5d8-473e-9d08-c785f9aafc22,145,d57ab8c8-3742-4e70-9146-8af2d314dfa0,-74.0961,4.6728,01/09/2023 16:53
d1ce5d15-b836-4080-8036-1432f318bf12,112,4c6aab4e-8272-4dd2-b1f6-e62175af0e72,-90.2716,15.7666,06/09/2023 11:33
961e8a6f-3c96-4147-93ac-b20180895fb9,90,712257ff-2353-48ba-9672-82a124dc5ce1,121.7738,12.7906,03/29/2023 23:50
cdc1d025-49cf-4da8-aff8-96e31d7d38e2,168,a69b4d0b-1019-4d7e-8c91-b9ebd8b1c60e,#N/A,#N/A,07/02/2023 08:10
e16c1763-bb36-4d16-bc38-7ac331ff12ff,106,caee7186-bdf1-4dea-8c45-c7d1bb9ade9b,112.6225,-7.7611,09/23/2023 23:59
78f85bc4-5f6c-4abf-b004-0a489f7b3d07,127,8c583855-88c2-4ed3-a300-bfb5c093a084,2.2114,46.2272,03/21/2023 11:38
877b86ec-4313-4763-92c6-09a5840db9ed,132,07af24db-b194-4c83-90e1-77ff40770219,21.0284,44.0241,07/18/2023 06:50
d6155fbc-8a8f-4cb4-82bc-a044b8d998e2,133,5aa89955-1b07-4c94-a5e2-35668c8fed53,19.8187,41.3278,05/30/2023 23:19
95df441d-771f-4136-9883-1640045122b8,149,babd4df0-c5cb-4c87-9882-c5f2ae4cd23e,100.6432,60.0272,01/24/2023 10:05
8f1fe7a1-c230-4722-9421-e4464d793925,127,17017de5-1a3c-438e-9f13-cd8f0f0ca944,19.0303,52.23,06/17/2023 09:52
40344f4f-4953-4489-8ebc-c54b8ce08ac3,63,c029c612-7df1-4c56-bf0f-a7e24dfd512b,-47.9247,-38.5258,10/25/2023 12:52
7f50a3e7-0809-48f3-88f2-3eec31804fff,115,e031b2d4-d2f5-4943-bcdb-a49aab29cc1a,112.6225,-7.7611,06/04/2023 13:00
525f421f-fdf1-43e9-8c25-2b2960aa3ef3,147,6b98b04d-608f-424f-b80c-fd2875c688c1,24.0456,-30.5792,09/13/2023 19:14
2f8c56a2-bfdb-4947-8c66-b215172e9c61,46,7feb82ec-a3bf-43ad-9dad-7e20d373f0dd,19.0303,52.23,01/06/2023 07:15
9cee324a-13d4-40a3-91f5-326e092ff7f6,91,4d5d4dc9-75f5-4dab-a05f-11890cb07c4c,106.3456,35.3371,02/28/2023 04:51
ba7992da-8aca-4616-88f8-64871fa2115f,63,55308aac-5d4e-469e-886c-b1eda48e3406,106.3456,35.3371,10/09/2023 05:13
faa17866-604e-4f98-9939-6c79188d5f74,60,db3afdbe-2bc9-4ad7-b0b0-feb7b236b259,#N/A,#N/A,01/19/2023 07:57
490c7b3b-fe57-4cfb-931e-6cf5c567224a,62,5d41dfe1-15f0-431f-b5c3-7a900089522f,#N/A,#N/A,05/27/2023 16:58
b51d729d-d514-49da-9e8d-e6a9af9c51f3,138,a387ba4a-8fe3-430e-ad14-7e1caefee302,#N/A,#N/A,12/05/2022 14:16
d501107c-0f1b-4102-9dc1-e916d246364a,84,68d079dc-a2c7-4341-a9b4-511d25df7947,100.6432,60.0272,10/02/2023 07:23
d5302154-79a5-4a43-ba72-0db79c20abdb,100,36fc8a80-0bdf-4ec7-834c-c64256489216,#N/A,#N/A,03/08/2023 07:11
2db0bb50-2f70-4fd7-bb81-08d0ad2f3d3a,115,d21a31d6-61d1-4c11-befa-7194becd3920,106.3456,35.3371,12/21/2022 16:02
901dbb6e-632f-4776-b7d7-d0391c262855,88,644f0514-71f5-4e4b-8bb7-ea6eae046d93,106.3456,35.3371,12/27/2022 08:42
1089eec9-137c-4404-9395-c64c0769775d,175,463fc4c1-db2d-4c0c-a91e-8ffdf6939e07,2.2114,46.2272,03/25/2023 21:56
74bd014d-58ad-4e34-ab6d-4bae4b35661d,43,f891642a-9f42-4b86-9c3b-ae9444248b4a,112.6225,-7.7611,07/06/2023 17:11
2577e71f-8b3a-4773-97b1-26d0856ddc6a,62,76be6ce4-c56d-4047-8211-8f5257a9d28e,100.6432,60.0272,11/07/2023 16:05
0abbae49-3bdc-40f6-a5fc-9ee17c8e3059,172,4299fb4a-0347-4cf4-bb26-aa46b40d862f,100.6432,60.0272,12/15/2022 17:59
8a816156-f5ac-4d41-acdb-6f69e7d65660,130,da77edae-f040-4e3c-afc8-890fab3d0919,-47.9247,-38.5258,01/21/2023 20:18
0a477e9f-abfc-437b-8892-42c9b1d6c27b,188,4ad0d28b-0b80-4038-af42-6f36c4b644d1,106.3456,35.3371,04/12/2023 09:04
bbbc0f1b-e3cc-43a2-87d5-d921310c5061,50,9cf6a0d1-18bb-4db7-80be-daac98a45ac0,#N/A,#N/A,04/01/2023 02:30
747da5d7-31f1-49d2-b850-1c21d3d0eaac,119,21445f70-0e41-4b38-b632-0ddd1c0cbe5a,#N/A,#N/A,01/06/2023 21:16
77a1d1cb-bd6f-42f8-955e-c7edf2f73376,158,a24f5cdb-109a-4e47-b610-51f2e89955e9,100.6432,60.0272,03/28/2023 05:01
d5714700-1036-43e7-b7c1-be04b87b67f0,168,12cc6e9e-d571-43a4-99c6-21e5e83998dc,-47.9247,-38.5258,12/02/2022 11:21
cc748050-9aa4-4f2b-9aa0-657eedcce0b9,97,a11a4ec3-3f18-4c3d-a07c-84d15329e5be,121.7738,12.7906,05/11/2023 08:44
85a90868-fb8a-4f20-941e-ad486c0c888f,186,1ee69273-63ef-4452-9c53-434c0488562b,2.2114,46.2272,07/06/2023 15:05
4aa7bd63-996c-4874-acca-68969089b7a7,42,fe6e45a2-7a5e-4796-9410-e5d7c168aa0b,106.3456,35.3371,03/09/2023 15:36
73beeb90-2197-4dc5-8030-61480c18ff27,55,36137f33-00b5-48eb-9eb2-0f0c6bfa79b9,-7.5938,33.685,07/23/2023 07:07
bc84068a-6489-498d-a251-f330c7a1221e,68,e514e8fc-2beb-41e5-9b15-6abc6df005d0,121.7738,12.7906,02/11/2023 23:08
c90683d9-215c-4c11-a35e-9413a890c055,71,9ee638e3-a1a8-4706-9b76-8a38425ce636,9.5375,33.8814,05/28/2023 01:44
4c0eb71b-e727-494c-8cf1-dcc087db138b,79,9d610db2-ec5a-4251-8e7e-437eeacd8836,-77.0992,-10.7937,06/03/2023 13:02
8a825de6-c781-4964-bb4c-02b56b5e1345,187,06fae00f-2f4f-4c6d-9da2-506cacdc24ce,2.2114,46.2272,08/26/2023 22:33
c725eaef-dcc6-4ab5-b4fb-fde06a2a8065,148,4e0a4970-3f93-4e47-976e-c7b65ea4c630,100.6432,60.0272,01/09/2023 10:58
6c076674-109b-460e-807f-207c014778b0,186,0397ad5b-e376-4b66-a40d-2d8d451ff397,106.3456,35.3371,12/12/2022 23:58
d74c2bb3-3f86-4c7f-81c9-8142d66cd007,182,820ff9df-5602-4b3e-a5e5-94a0d3a12d58,106.3456,35.3371,03/20/2023 00:55
48edca9d-34b7-4636-b9bb-97277e8b3300,179,76b42f62-7958-4def-9fe1-65cc8dec9b61,25.7495,64.9631,05/26/2023 06:36
3fbd146a-ab71-47ac-8439-795d6573e92c,66,284eae84-4083-4e09-86f0-ae319ad2a28f,106.3456,35.3371,02/12/2023 07:56
a72c581b-f17d-40bd-b785-dee7ef3bc1a5,182,05e37d55-54a0-4da0-be60-a56d18463828,#N/A,#N/A,05/26/2023 12:42
cef1eb39-b3e1-46d5-83a6-4454937cdc23,101,5f126c00-3b5d-49f3-b02c-86a679729378,121.7738,12.7906,10/26/2023 16:40
d8be68f5-86e9-4633-ac12-08e9276b8e64,147,c67c66b5-5e1a-4f61-80ea-30d0471f508d,105.7858,17.0296,09/23/2023 02:27
894967a7-488c-4331-ad44-d6ff576e5a33,155,bb7723b2-384b-47ca-b509-8a03f4f2e1a7,106.3456,35.3371,02/08/2023 03:52
19291007-af88-426d-a196-7705155fb272,197,90dd7d24-b2d8-4119-9e00-fca73ce58685,#N/A,#N/A,06/09/2023 08:18
631b8752-e88f-4eb9-9efc-bc490db1dbdb,180,03d62f51-fb95-420b-8bfb-b19492bf7a70,#N/A,#N/A,08/16/2023 07:36
7a0f65bc-0252-43cb-ba29-e6570497e01a,73,5ebbf2c2-1582-4beb-90ca-fe46759b4435,#N/A,#N/A,05/24/2023 17:14
03aa954c-e9c4-49d0-86f7-f704e9540a04,113,e26adee8-67b0-4fda-ac61-53d58bdf5228,106.3456,35.3371,01/09/2023 07:24
761c3e11-4e6c-4622-850c-a9ceefb7ad81,151,58d2c1f5-980f-40d9-ad7f-60a3be2679a4,-122.419,37.7749,05/19/2023 22:06
aa5ec68a-fa92-4942-becd-a994219ef6ef,196,1c9ecb99-41f3-4a52-b290-c9be03123075,106.3456,35.3371,02/12/2023 06:28
b0e53850-731c-41c4-b44b-9b909a5045f8,199,596edad9-b7a8-42a8-8e5e-464a3c93c73e,-74.0961,4.6728,08/05/2023 08:00
a0418ebc-c52f-47b6-8e55-ee1138cc45b0,125,5009a950-902a-4a55-bff4-adf7916e4279,121.7738,12.7906,01/07/2023 21:08
ce38a250-9b20-45c4-b87b-c38de15669ea,121,7ceb4e9f-702d-4889-8de9-c7e0a3741021,-122.419,37.7749,05/02/2023 09:49
7a05d108-e859-4a7f-b4bb-23ff22ab4753,189,ba5fd351-3159-4f29-b094-1139c5ed6a46,106.3456,35.3371,08/30/2023 11:02
cafa2106-e9e1-43cb-b88d-a923cf2e0937,49,fa4c1c63-c13c-490f-a2cc-fd33e2f6004e,#N/A,#N/A,03/31/2023 21:06
742c8ff0-15ec-4d46-9922-c228c567af4e,137,2d7f261c-1cf3-49be-b357-c695b60466e3,-74.0961,4.6728,09/18/2023 10:19
a1ddcbed-325a-4722-abee-f5b55bf11a3d,187,1f7d7fbe-0346-4366-80f7-0d6c57f3d544,-9.1356,38.7219,08/31/2023 15:32
861bb87a-06e3-4903-b598-9d842fc195c8,185,1511e4c5-ac4b-4955-aae9-5f4f5cc8b46c,#N/A,#N/A,01/21/2023 14:10
a3cae8ca-c703-4c8a-8247-4c470b9b0276,46,2c12830d-2261-420a-8d74-d4d7be28a449,21.0284,44.0241,07/16/2023 06:50
f133ebf2-1316-49e8-a089-a3731a1f154f,117,8eb51455-5be6-4427-8fde-473388cface9,19.0303,52.23,04/25/2023 00:15
85f5ffcb-5aca-4594-a882-2939130cbaf7,62,c38f0c8b-c2fe-4f26-89f1-e8c4c88eeeab,16.5795,60.1282,10/09/2023 19:53
6562b2b5-bd81-4436-b1f2-4ac6e62f656c,122,f8f495ea-8b0a-423a-b5f1-9326817b9744,106.3456,35.3371,07/18/2023 14:49
40b064d5-ed9f-4477-94da-749a70f49e0f,121,9c2c35a2-745d-4792-9024-b26c9be09e0f,#N/A,#N/A,11/20/2022 05:18
c035edaa-3eed-4a67-93ab-1b2eaa71ca3c,180,eaea096a-67a1-40c1-af5a-6d447a2fe02d,19.0303,52.23,03/27/2023 20:25
f76d160b-ef7b-4d43-b8d2-4fd65a26f030,55,103f23af-8ea4-4125-aea3-87870f6055b5,19.0303,52.23,09/25/2023 01:25
aeb2c14f-a0d5-42c8-9b65-f19e19f81607,107,3d1979ef-195d-440b-a92f-f61445ba5aad,-77.0992,-10.7937,12/19/2022 15:27
1a7ff798-00a6-4bf7-8982-81e779be49d5,163,67694ab0-678f-4b59-acee-6ddedb74dc01,-9.1356,38.7219,02/03/2023 02:50
53d40a98-8f3d-4f3d-bbb8-c01aee5ccaf2,53,2fe5933b-db49-4a58-843a-b750278be853,#N/A,#N/A,02/22/2023 09:42
6dd87753-00d8-41dd-a818-424d7465a358,142,2605af33-f068-4598-be85-99b5e503c504,112.6225,-7.7611,09/04/2023 07:07
a44f102f-d3f3-42ab-8690-99d83bc70cbc,162,427507ab-33c0-48ef-9a37-e8a1fdbfca2c,112.6225,-7.7611,01/26/2023 09:32
ef8c3262-d6ad-4a11-b71f-2739a60140c0,70,7ef3891f-2cda-4040-97bb-42976d8c764e,14.4207,50.088,03/16/2023 14:24
22363e5a-5df4-4732-93a9-3a7098c63652,189,dd1d22d8-1133-4135-856c-57cc74a6357f,#N/A,#N/A,12/02/2022 01:05
7ee2bcbb-27a5-4d74-b34b-801dece7057e,116,dce6ab3a-a27b-48e7-bfc3-c297ef3af6ee,#N/A,#N/A,03/17/2023 00:22
6723e64a-b304-477f-8921-5714f180f2c7,147,e8d604ef-e81d-4f0f-804b-d9fbc0de99e7,#N/A,#N/A,11/12/2023 02:15
9191c203-bae8-4679-91f3-883905d4ab7c,178,c1f72983-fcbe-4dcd-95d0-61ac9b51d687,#N/A,#N/A,09/17/2023 23:21
6fe00cb0-0cf0-44cb-b175-cdabad19cd16,81,596b38f9-5598-4c8d-a6ca-7dae604bc4da,24.0456,-30.5792,05/27/2023 05:17
3d7d8a00-c1be-4c91-8f10-4c4e5c8c93c1,110,721fbd32-a830-4e50-873b-329f1be6fe32,106.3456,35.3371,09/26/2023 18:43
5904ce49-6a80-4770-8cc4-fc9a9dec5eb1,45,d6c0112f-136d-441c-8af5-f6649deaced0,112.6225,-7.7611,08/08/2023 07:27
2c678e13-e136-4b46-ba36-fca7f084d2fd,41,77b71be0-cce1-4a85-b03f-d5fb0c331e55,112.6225,-7.7611,08/31/2023 02:13
c27952f2-cd80-4d40-b9e3-23e23e0d2d61,179,66376f2d-d8af-438d-9d58-5144cf8d61b4,-122.419,37.7749,10/12/2023 11:32
4c7528e8-59ed-4d2c-b6ff-7f4daae47a81,141,eb261594-ac73-4f87-80be-200f384422e7,106.3456,35.3371,07/06/2023 07:27
05764031-1d2a-4667-ab34-8db6293ea2ec,57,be15de4c-0ac7-4a17-8f4b-83de5577bd14,121.7738,12.7906,02/12/2023 06:36
b24d34a2-7a6c-4a04-ab72-28ea26855579,192,8f2867db-6f2f-4739-8af8-fe0fdd2a2976,16.5795,60.1282,07/26/2023 23:36
29bab8d3-a054-49ea-a14e-65db0a05fc0e,191,0c55be7e-d25a-4bf1-a9d0-17be3d6afbfd,-7.5938,33.685,08/16/2023 02:44
c79ad91c-4d65-4f4e-a831-0995d0ff8b5e,49,4fdb26a4-5531-45d2-ae4f-e2e7fe4ed4d5,106.3456,35.3371,03/18/2023 23:25
dced2ce7-a6b9-4ed1-82a5-20dfaaeaf1b1,70,e4002f1c-69ca-4d5e-a254-80e9064603c4,#N/A,#N/A,02/04/2023 14:59
71e5a9db-7864-4d84-84f5-206421e2c224,178,0fece29c-15e1-43ab-a2b9-4f890a5b7153,106.3456,35.3371,08/13/2023 13:15
98bf3a66-b96f-4787-a39e-2d3420cea86d,191,b8ad2548-d7fb-419c-9b11-d374bb460a30,106.3456,35.3371,04/04/2023 17:13
1c236098-5914-4908-ab0c-d333562ea802,171,cfd8725c-c89c-46fe-9a58-b99094fb2bf2,19.0303,52.23,01/02/2023 03:19
94f9147c-de37-40cc-9238-1d14e2ade68c,58,b1d188cc-39ff-4704-84b5-c2551812e8f0,#N/A,#N/A,11/02/2023 23:19
69dbb2b6-fcf8-4af9-85de-55e8f3ea2216,55,77956e1d-916d-437b-b022-64e6dd1ffa2a,106.3456,35.3371,03/19/2023 09:44
17aa6440-b7d1-4939-ae73-2bc5257c56a2,95,a762cd47-a9f6-4597-9cc6-cd87a318c1b8,#N/A,#N/A,09/15/2023 02:09
73f277b7-fad4-4de6-b46f-aef906042f1b,135,06e6cf02-9cd6-4406-a18e-180713a8a173,#N/A,#N/A,12/13/2022 23:38
d99ff24a-ebd5-4297-9c41-7367bce5afeb,184,db5c2d76-4cc2-4529-a50b-e5daea3fb2c2,19.8187,41.3278,09/12/2023 13:08
c9345533-44cd-4571-afee-e41d7e448a4d,168,cdfad7af-2d2b-4e28-b05b-40ea38cbe23d,-47.9247,-38.5258,10/19/2023 12:10
883b9b0f-76f8-4f51-abc7-23fa162bc8fa,146,930275ff-a5f0-481c-81e2-0e59fa0e8670,-7.5938,33.685,10/06/2023 20:39
f5e88b88-eb1b-4601-a6c9-c0afc4c0e839,100,28064614-2b33-4547-8779-02ac0f10bdf8,112.6225,-7.7611,06/12/2023 16:47
a4491b69-2fc1-45d9-b360-8af0b5026e4b,97,097afe0a-b097-4d3e-9f14-c9d64338f764,#N/A,#N/A,04/05/2023 23:46
a51f2913-31f8-434a-898f-4336e41c572e,148,e2064f28-43da-4244-8b90-67cccc584e7a,121.7738,12.7906,09/09/2023 07:56
8d8945c7-54f3-436c-8efa-70e6dc12428c,87,e188dc58-d891-47f8-a5f4-fecf4b6b07a7,31.1333,48.3964,11/23/2022 09:51
e4a03dcc-cc0e-41c7-bc24-94c726030a35,103,ccb999ef-2a28-4976-8eeb-90d492f8c36f,#N/A,#N/A,06/04/2023 05:17
598f7f22-d64a-4da2-805a-30a8eaed1383,115,d8b24054-f8dd-43da-8a05-cb5602082a08,112.6225,-7.7611,12/03/2022 08:34
393180cb-42fc-4b92-b7c8-f812c4ed263c,182,0e5fb46a-e2f0-4289-8b62-fe2ed76aa9c2,#N/A,#N/A,12/16/2022 18:36
e8c9d0ff-70ca-4507-99de-4c7af239fd56,122,7672919a-2c31-46b4-9211-6ea710530328,105.7858,17.0296,02/06/2023 01:58
5a47e3d7-192a-490d-8620-0b70b22efe0c,68,baa1d3b0-e85f-43c4-b1bd-ba4aba4e4213,106.3456,35.3371,05/02/2023 02:46
f10c1a1a-0a86-4526-9a44-f92dba522cdc,117,7dd19487-21aa-437b-94a6-fe184f09ee28,#N/A,#N/A,11/13/2023 09:46
d39c281c-1fac-4bb8-8dff-2f69b56f2148,149,c3764c68-7246-4e10-a0aa-eef58e36502d,-47.9247,-38.5258,06/22/2023 17:53
a63d6e2b-2075-4f0a-9ddb-301c2ac97b03,176,a88e326d-17f1-4e01-b393-5d42252e8dad,19.0303,52.23,01/25/2023 10:47
ab333dde-b669-40f6-9718-402b124fc07c,175,93b71837-7664-4fad-9d12-59d0178a0698,21.0284,44.0241,04/30/2023 23:31
74874479-5181-4d69-a6ce-8d266b2e34ef,70,9c192238-3494-4c87-9518-411b52f3b165,106.3456,35.3371,10/29/2023 10:59
199dcd9f-b78f-40a1-b7a9-7c942d6ddd5c,132,2ae07f64-f3fc-4613-9163-3bc03a6b26c3,112.6225,-7.7611,08/17/2023 02:24
f59f49b9-8fa7-4acd-9c13-20c64dcc27da,172,58b80e33-bba7-4955-9865-4d4d8366ea48,#N/A,#N/A,08/03/2023 17:04
5e81f4d5-5942-49fb-a462-0d1bd270386d,41,14d08c2b-9aed-4f8d-aa24-07436da81704,-90.2716,15.7666,09/24/2023 23:28
38ddda9b-af96-44b7-af83-c7e6439ee3cc,41,b25749e7-1546-4dfa-a4d5-6fb4127bd7f7,106.3456,35.3371,02/10/2023 13:22
70da0840-873e-4682-8cd7-e5f9d642850b,192,1042347e-964a-4459-8445-78826edd69e9,21.0284,44.0241,01/25/2023 13:25
