id_plan,id_usuario,tipo,plan_duracion,instructions,objectivo
bd1a59f8-8928-4e7b-be89-7b8a8346cfde,8a9398ad-928d-402e-ad14-dc6ab83fa4bf,disminuir stress,1.46,"""Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.""","""Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem."""
952079f9-5b2e-4fe8-a3a0-302fd7ced8fe,d1ef27d6-99b6-4876-b55a-17d81fd30029,triatlon,1.83,"""In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus aliquet at feugiat non pretium quis lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.""","""Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris."""
2c829d9d-fe05-41cb-84cb-f634db3e50f3,e0474434-746b-4850-a4d9-f4d70340d312,otro,1.65,"""Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi. Integer ac neque.""","""Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh."""
1e2d7203-4d5d-4bcd-8692-56fe354b321f,450270b2-3c33-4d49-984d-712f2c6e1aa4,hiit,1.12,"""Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo sollicitudin ut suscipit a feugiat et eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat.""","""Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem."""
5e91d1d7-7a6d-45c5-bf45-af03bdc65f63,d08e4225-2840-422b-963b-b2239588b78a,triatlon,1,"""Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.""","""Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."""
9486001c-d371-4452-863e-13f6b2b4cd18,97658b8d-122e-4992-8480-ad0eb9ce3c81,media-maraton,1.71,"""Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus.""","""Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."""
ae8ad1f2-6948-4834-a3e8-7d67f3a2d137,b4862156-4a99-4088-a336-c1a9c7dbfa21,otro,1.85,"""Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.""","""Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."""
ad24d4a2-6d6a-4fdf-86ec-f76929fdeb10,c68c27f3-6699-4b9c-87ed-bfa511a0db0e,otro,0.67,"""Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo sollicitudin ut suscipit a feugiat et eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue. Aliquam erat volutpat.""","""Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris."""
45d226cb-97e2-468d-b960-ec20370809f9,7a3ba5e4-a97e-454c-85d7-23a7fc486ea6,otro,1.04,"""In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.""","""Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."""
6d2e59c2-d835-4d09-afd5-9c09b3828f9c,f1ddf999-e9e3-4dd3-bde3-36e50d4c99de,triatlon,0.88,"""Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.""","""Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus."""
3daa65e4-958b-4eb2-8974-52973b14d76c,fb9202ff-a79c-47ce-9e2f-1566f9cd73a1,bajar de peso,1.5,"""Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo sollicitudin ut suscipit a feugiat et eros.""","""In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis."""
a862dc28-bd36-4575-a687-839c8bf9fb99,2b46860e-5437-47da-b60d-7d04b86e7beb,media-maraton,0.83,"""Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.""","""Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."""
03469e27-a2dd-4368-99a3-f96625f35dcd,6bb3b7b4-1ac5-49c0-ab66-f3be62c9eafb,maraton,1.59,"""Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.""","""Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus."""
cd4d63b1-f532-45d1-a117-e828eebad63b,8767c428-ec24-47f6-8de6-c5228d4abde7,maraton,1.06,"""Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.""","""Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."""
8786b492-1eb5-455e-ab37-26945e2bdc04,21504113-c279-41bb-aead-4a77d6961dfa,disminuir stress,0.65,"""Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo lacinia eget tincidunt eget tempus vel pede.""","""Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum."""
dc1862f2-debb-4d6b-970b-94e845de677d,af59111c-5b5a-43de-8f34-dc762e118c85,otro,0.74,"""Sed ante. Vivamus tortor. Duis mattis egestas metus.""","""Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis."""
1ef99c15-2172-4791-bb52-2b132ee2cf18,36972218-f20d-4d3d-8e3d-b879a0b334ec,disminuir stress,0.78,"""Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.""","""Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl."""
ca99d08e-7783-466f-a24e-3207935fc6c1,5321f150-de5e-4556-a0a6-c63005b736f8,bajar de peso,1.45,"""In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.""","""Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus."""
56eca8aa-8e96-43f5-a99f-1e5bdf5abf8f,ef0f7b92-37bf-49b1-a689-0e516ae5c528,bajar de peso,1.78,"""Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.""","""Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit."""
0130b901-c4b4-4774-9dd2-d09e5f88d9d5,83f0bf62-8c3f-409c-85ed-86b62fa0334a,condicionamiento,1.73,"""Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.""","""Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."""
8e531254-3f29-4ecd-be73-ab61208af25f,aa797bb1-3361-42a3-b657-63a7ca86c245,maraton,1.01,"""Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem.""","""Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris."""
341b5fbd-b0b7-4e47-85c4-fd1ea3656dc3,7bfdea88-5ab7-4e11-a179-caa8e46335cc,condicionamiento,0.73,"""Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.""","""Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum."""
b112c148-da95-4d21-ba42-7ddf77409e10,b1fc2eb1-22a6-4ecc-b7c5-bccc94ad7387,condicionamiento,1.09,"""Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem.

Fusce consequat. Nulla nisl. Nunc nisl.""","""Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi."""
7e4a404b-8627-4993-bfde-71bdd1745e33,a9791779-f0cf-45fa-9068-c27313a8d244,triatlon,1.26,"""Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.""","""Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl."""
1a257404-2741-4d5b-aae3-90f1e49b0471,e5771a77-f158-42e8-997f-2d681b547cd5,hiit,1.24,"""Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.""","""Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."""
296f1010-fd8b-4feb-a7dc-64d429099a65,f71bf61c-b57f-42af-a094-be418761d4b9,media-maraton,0.64,"""Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.""","""Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."""
d3c2f38b-249f-40c1-8230-d0ee763aa16e,325a6e82-a293-494b-94e9-b3f8f14874af,maraton,1.02,"""Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.""","""Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh."""
b206f2a3-5ddd-47a3-8884-c56d41266413,dd4bf041-8275-48a8-be92-89b583d80f44,otro,0.89,"""In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo.""","""Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede."""
147cd3b7-c8c6-4b6d-8203-712dacfe22b6,946ec225-d7f2-4d46-bcdc-1dcf930f529c,condicionamiento,1.74,"""Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero rutrum ac lobortis vel dapibus at diam.""","""Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."""
0c384ba2-f2c6-4ca0-bf0a-6bac6a4bbbfa,da2a206a-84cf-4d5d-9768-8ce6db0672bf,otro,0.92,"""Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede venenatis non sodales sed tincidunt eu felis.

Fusce posuere felis sed lacus. Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem.""","""Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."""
bd1a59f8-8928-4e7b-be89-7b8a8346cfde,d629f69c-aec8-49d7-974c-2032e0f00cef,bajar de peso,1.62,"""Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.""","""Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque."""
952079f9-5b2e-4fe8-a3a0-302fd7ced8fe,b37eb790-4527-44a0-b22e-01de5cc58cce,triatlon,1.49,"""In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.""","""Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam."""
2c829d9d-fe05-41cb-84cb-f634db3e50f3,e581c443-b919-4f60-85cc-35055575a599,triatlon,1.7,"""Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.""","""Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."""
1e2d7203-4d5d-4bcd-8692-56fe354b321f,903f33b5-8f94-4aaa-82ca-2ec5c786602d,bajar de peso,0.6,"""Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede venenatis non sodales sed tincidunt eu felis.""","""Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque."""
5e91d1d7-7a6d-45c5-bf45-af03bdc65f63,ac862cf5-de0a-43d1-b23a-30a9dae58c42,triatlon,1.88,"""Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.""","""Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem."""
9486001c-d371-4452-863e-13f6b2b4cd18,3c87f4d6-afbb-4ab3-9913-90a4853ee326,maraton,1.07,"""Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo.""","""Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."""
ae8ad1f2-6948-4834-a3e8-7d67f3a2d137,9606bf4a-4586-4561-aaf6-b3aa3761de6d,hiit,1.1,"""Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus.""","""Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus."""
ad24d4a2-6d6a-4fdf-86ec-f76929fdeb10,597b04cc-3c78-402e-b447-245c438b4c6b,maraton,1.52,"""Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.""","""Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat."""
45d226cb-97e2-468d-b960-ec20370809f9,60cf0361-48ed-44f2-96eb-c93853f79184,maraton,1.6,"""Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.""","""Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti."""
6d2e59c2-d835-4d09-afd5-9c09b3828f9c,f705c1c2-8cbe-4a8d-a035-060ec8e4fa14,triatlon,1.96,"""Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.""","""Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit."""
3daa65e4-958b-4eb2-8974-52973b14d76c,ad72d7bf-d9ef-4c4b-b7a3-8d332aef5e8c,disminuir stress,0.65,"""Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.""","""Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem."""
a862dc28-bd36-4575-a687-839c8bf9fb99,d477e6a6-04b1-471d-a98f-7587b7fcf6ef,triatlon,1.84,"""Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.""","""Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem."""
03469e27-a2dd-4368-99a3-f96625f35dcd,14a3078d-0c75-4f33-b55a-21976cd28d91,hiit,0.75,"""Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.""","""Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est."""
cd4d63b1-f532-45d1-a117-e828eebad63b,a38a68d1-2b64-479c-9382-ef326ba2cc1f,disminuir stress,0.82,"""Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.""","""Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat."""
8786b492-1eb5-455e-ab37-26945e2bdc04,a70a13e5-c652-4eaf-ac75-77987e550779,condicionamiento,0.63,"""Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.""","""Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus."""
dc1862f2-debb-4d6b-970b-94e845de677d,87d97610-f305-4529-8ee3-bcbc32612e26,bajar de peso,1.81,"""Maecenas leo odio condimentum id luctus nec molestie sed justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.""","""Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus."""
1ef99c15-2172-4791-bb52-2b132ee2cf18,7ff43c44-b6af-4958-b327-c57e2b805265,otro,0.53,"""Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien varius ut blandit non interdum in ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.""","""Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem."""
ca99d08e-7783-466f-a24e-3207935fc6c1,a953584b-c9c1-4d5d-a038-ab20cc56e423,disminuir stress,1.25,"""Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.""","""In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus."""
56eca8aa-8e96-43f5-a99f-1e5bdf5abf8f,c55f009b-c02e-419e-8b3c-74235ca0c6ae,maraton,1.02,"""Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh.""","""Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus."""
0130b901-c4b4-4774-9dd2-d09e5f88d9d5,fa33b96b-ee35-42de-89db-ed205a75e9b7,triatlon,1.65,"""Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem.

Fusce consequat. Nulla nisl. Nunc nisl.""","""Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus."""
8e531254-3f29-4ecd-be73-ab61208af25f,a37506f8-1015-4f4f-84bb-6a272170218d,condicionamiento,1.31,"""Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.""","""Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit."""
341b5fbd-b0b7-4e47-85c4-fd1ea3656dc3,ac45ad6d-3bab-4aff-80f8-a3b1ef58bdab,hiit,0.93,"""Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl.""","""Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus."""
b112c148-da95-4d21-ba42-7ddf77409e10,ebf3b721-84a8-4599-8fda-154b4ba4bf78,media-maraton,1.73,"""Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem.""","""Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh."""
