id_actividad,id_usuario,id_dispositivo,id_plan,pais,Longitud,Latitud,duracion,fecha_hora
f59b8676-ae35-43dd-b2c0-6f20e5f8d8a4,8221b6fd-3a0a-49f8-8329-49a05337ca99,cac63327-f1b8-4ba4-bc67-16bc66edc032,1ef99c15-2172-4791-bb52-2b132ee2cf18,Thailand,#N/A,#N/A,1.81,04/11/2023 11:27
e9ccb8d1-5dec-40dd-9d73-a0ac7a121597,72e4067a-ff12-4a5e-bae2-7c0c7ace8049,a8ec5dc7-b977-4322-8542-c7889ee7590b,ca99d08e-7783-466f-a24e-3207935fc6c1,Russia,100.6432,60.0272,3.62,10/09/2023 10:18
d458fe32-0793-4d77-adac-7c50ae13c506,5cf85ab7-e88a-4fd3-aa1d-b984d99a5ca0,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,56eca8aa-8e96-43f5-a99f-1e5bdf5abf8f,Madagascar,#N/A,#N/A,2.9,04/27/2023 13:31
616fbb8f-fec5-439f-9a9b-284553366c9d,b770a5e9-99f8-41cb-a528-31053f9caef3,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,0130b901-c4b4-4774-9dd2-d09e5f88d9d5,Indonesia,112.6225,-7.7611,1.78,08/26/2023 01:55
6788b1e0-221e-47b0-a065-5d44208bfbd4,1622f961-60d0-4732-9aed-2369d931b6ac,af1e4b22-9836-4ff4-bfb0-c87508e73036,8e531254-3f29-4ecd-be73-ab61208af25f,China,106.3456,35.3371,1.87,12/02/2022 00:32
d57ab8c8-3742-4e70-9146-8af2d314dfa0,c8459385-9f5b-48d0-9e18-41379d327613,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,341b5fbd-b0b7-4e47-85c4-fd1ea3656dc3,Colombia,-74.0961,4.6728,3.53,01/09/2023 16:53
4c6aab4e-8272-4dd2-b1f6-e62175af0e72,966e8118-2b2e-4d34-a8f6-0c3b37885b48,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,b112c148-da95-4d21-ba42-7ddf77409e10,Guatemala,-90.2716,15.7666,2.21,06/09/2023 11:33
712257ff-2353-48ba-9672-82a124dc5ce1,6c0a35ac-a75e-4fef-b17c-75649ba8f7cc,6188ae01-946b-40e8-b472-41b6458ae3bd,7e4a404b-8627-4993-bfde-71bdd1745e33,Philippines,121.7738,12.7906,3.77,03/29/2023 23:50
a69b4d0b-1019-4d7e-8c91-b9ebd8b1c60e,414a716f-a0d6-4165-ac7b-17e08efc9ed0,0b8d0acd-7391-4498-a529-a506ada0779e,1a257404-2741-4d5b-aae3-90f1e49b0471,Thailand,#N/A,#N/A,3.41,07/02/2023 08:10
caee7186-bdf1-4dea-8c45-c7d1bb9ade9b,7b43a690-1373-4b11-b0e7-d2f76b129fb3,cac63327-f1b8-4ba4-bc67-16bc66edc032,296f1010-fd8b-4feb-a7dc-64d429099a65,Indonesia,112.6225,-7.7611,2.75,09/23/2023 23:59
8c583855-88c2-4ed3-a300-bfb5c093a084,a556e02a-e9ba-463a-8659-bb950d1e30d2,a8ec5dc7-b977-4322-8542-c7889ee7590b,d3c2f38b-249f-40c1-8230-d0ee763aa16e,France,2.2114,46.2272,3.02,03/21/2023 11:38
07af24db-b194-4c83-90e1-77ff40770219,b129587a-0107-47d4-86d5-b2fde1c5c9a0,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,b206f2a3-5ddd-47a3-8884-c56d41266413,Serbia,21.0284,44.0241,3.62,07/18/2023 06:50
5aa89955-1b07-4c94-a5e2-35668c8fed53,114657a1-5a8e-4314-a14a-29f115bd766a,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,147cd3b7-c8c6-4b6d-8203-712dacfe22b6,Albania,19.8187,41.3278,2.82,05/30/2023 23:19
babd4df0-c5cb-4c87-9882-c5f2ae4cd23e,34db8be1-1484-40f0-bdb7-1b461cad218c,af1e4b22-9836-4ff4-bfb0-c87508e73036,0c384ba2-f2c6-4ca0-bf0a-6bac6a4bbbfa,Russia,100.6432,60.0272,2.42,01/24/2023 10:05
17017de5-1a3c-438e-9f13-cd8f0f0ca944,24a7da6e-3a24-45ac-a680-cc1f0ea07ceb,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,bd1a59f8-8928-4e7b-be89-7b8a8346cfde,Poland,19.0303,52.23,1.34,06/17/2023 09:52
c029c612-7df1-4c56-bf0f-a7e24dfd512b,1456c2c8-933d-4316-ad95-ea954ac413d6,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,952079f9-5b2e-4fe8-a3a0-302fd7ced8fe,Brazil,-47.9247,-38.5258,3.07,10/25/2023 12:52
e031b2d4-d2f5-4943-bcdb-a49aab29cc1a,da9732e5-f59f-4b09-badc-bf66f80b1c03,6188ae01-946b-40e8-b472-41b6458ae3bd,2c829d9d-fe05-41cb-84cb-f634db3e50f3,Indonesia,112.6225,-7.7611,3.33,06/04/2023 13:00
6b98b04d-608f-424f-b80c-fd2875c688c1,8684728e-ea5c-43ae-b416-cf871fb7dd0d,0b8d0acd-7391-4498-a529-a506ada0779e,1e2d7203-4d5d-4bcd-8692-56fe354b321f,South Africa,24.0456,-30.5792,2.62,09/13/2023 19:14
7feb82ec-a3bf-43ad-9dad-7e20d373f0dd,c20268a0-2ea9-422e-9065-f2ce37c2f814,cac63327-f1b8-4ba4-bc67-16bc66edc032,5e91d1d7-7a6d-45c5-bf45-af03bdc65f63,Poland,19.0303,52.23,3.91,01/06/2023 07:15
4d5d4dc9-75f5-4dab-a05f-11890cb07c4c,5e240e11-fad1-4027-b395-5a1c28df3922,a8ec5dc7-b977-4322-8542-c7889ee7590b,9486001c-d371-4452-863e-13f6b2b4cd18,China,106.3456,35.3371,1.78,02/28/2023 04:51
55308aac-5d4e-469e-886c-b1eda48e3406,a97f6b72-cab2-4343-8777-ff219aacabdd,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,ae8ad1f2-6948-4834-a3e8-7d67f3a2d137,China,106.3456,35.3371,1.81,10/09/2023 05:13
db3afdbe-2bc9-4ad7-b0b0-feb7b236b259,278550a9-0021-4076-a0a6-b3de552a1e20,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,ad24d4a2-6d6a-4fdf-86ec-f76929fdeb10,South Korea,#N/A,#N/A,1.51,01/19/2023 07:57
5d41dfe1-15f0-431f-b5c3-7a900089522f,8a8101c4-d866-45cc-95a8-ce27f0f23240,af1e4b22-9836-4ff4-bfb0-c87508e73036,45d226cb-97e2-468d-b960-ec20370809f9,Latvia,#N/A,#N/A,2.17,05/27/2023 16:58
a387ba4a-8fe3-430e-ad14-7e1caefee302,34593198-7364-4c2e-b6bf-0d88e1d81001,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,6d2e59c2-d835-4d09-afd5-9c09b3828f9c,Azerbaijan,#N/A,#N/A,1.12,12/05/2022 14:16
68d079dc-a2c7-4341-a9b4-511d25df7947,35baef41-2b32-45bb-a9e5-aa0268c96245,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,3daa65e4-958b-4eb2-8974-52973b14d76c,Russia,100.6432,60.0272,1.96,10/02/2023 07:23
36fc8a80-0bdf-4ec7-834c-c64256489216,97e5702e-b3c8-4fde-80a4-1c226b9c461c,6188ae01-946b-40e8-b472-41b6458ae3bd,a862dc28-bd36-4575-a687-839c8bf9fb99,Qatar,#N/A,#N/A,2.98,03/08/2023 07:11
d21a31d6-61d1-4c11-befa-7194becd3920,e761a1f9-f4ee-4e4f-950f-54785d28f9d4,0b8d0acd-7391-4498-a529-a506ada0779e,03469e27-a2dd-4368-99a3-f96625f35dcd,China,106.3456,35.3371,2.04,12/21/2022 16:02
644f0514-71f5-4e4b-8bb7-ea6eae046d93,4072c384-96e3-4714-bd6f-514c421c8328,cac63327-f1b8-4ba4-bc67-16bc66edc032,cd4d63b1-f532-45d1-a117-e828eebad63b,China,106.3456,35.3371,1.58,12/27/2022 08:42
463fc4c1-db2d-4c0c-a91e-8ffdf6939e07,2442ec37-f93d-4c73-9759-7935ac0b33a3,a8ec5dc7-b977-4322-8542-c7889ee7590b,8786b492-1eb5-455e-ab37-26945e2bdc04,France,2.2114,46.2272,2.8,03/25/2023 21:56
f891642a-9f42-4b86-9c3b-ae9444248b4a,7d741f71-014f-4fd5-849c-3ff2347c69c7,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,dc1862f2-debb-4d6b-970b-94e845de677d,Indonesia,112.6225,-7.7611,1.08,07/06/2023 17:11
76be6ce4-c56d-4047-8211-8f5257a9d28e,45be453e-df48-4ce9-a220-06fa97e3c659,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,1ef99c15-2172-4791-bb52-2b132ee2cf18,Russia,100.6432,60.0272,2.85,11/07/2023 16:05
4299fb4a-0347-4cf4-bb26-aa46b40d862f,565179d9-64e0-4a4d-a95b-65827f176118,af1e4b22-9836-4ff4-bfb0-c87508e73036,ca99d08e-7783-466f-a24e-3207935fc6c1,Russia,100.6432,60.0272,3.6,12/15/2022 17:59
da77edae-f040-4e3c-afc8-890fab3d0919,5174aba5-496c-4b1e-89c0-1e7c400b5ac3,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,56eca8aa-8e96-43f5-a99f-1e5bdf5abf8f,Brazil,-47.9247,-38.5258,3.31,01/21/2023 20:18
4ad0d28b-0b80-4038-af42-6f36c4b644d1,80dcfbb9-7c07-4ac8-9fef-08323025f416,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,0130b901-c4b4-4774-9dd2-d09e5f88d9d5,China,106.3456,35.3371,3.45,04/12/2023 09:04
9cf6a0d1-18bb-4db7-80be-daac98a45ac0,5d0c9413-83cc-46bc-b6b2-f22ea676b189,6188ae01-946b-40e8-b472-41b6458ae3bd,8e531254-3f29-4ecd-be73-ab61208af25f,Bosnia and Herzegovina,#N/A,#N/A,2.86,04/01/2023 02:30
21445f70-0e41-4b38-b632-0ddd1c0cbe5a,3cf4cc55-f4c9-4025-bf06-e8ad9424b318,0b8d0acd-7391-4498-a529-a506ada0779e,341b5fbd-b0b7-4e47-85c4-fd1ea3656dc3,Bosnia and Herzegovina,#N/A,#N/A,3.91,01/06/2023 21:16
a24f5cdb-109a-4e47-b610-51f2e89955e9,ed907c30-6303-478a-b9df-4c485d01bed5,cac63327-f1b8-4ba4-bc67-16bc66edc032,b112c148-da95-4d21-ba42-7ddf77409e10,Russia,100.6432,60.0272,1.03,03/28/2023 05:01
12cc6e9e-d571-43a4-99c6-21e5e83998dc,705dd7e1-0544-46fb-aae3-ca255528e717,a8ec5dc7-b977-4322-8542-c7889ee7590b,7e4a404b-8627-4993-bfde-71bdd1745e33,Brazil,-47.9247,-38.5258,,12/02/2022 11:21
a11a4ec3-3f18-4c3d-a07c-84d15329e5be,f9a55177-74ac-4f50-bfa8-1b7b027d1af9,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,1a257404-2741-4d5b-aae3-90f1e49b0471,Philippines,121.7738,12.7906,2.13,05/11/2023 08:44
1ee69273-63ef-4452-9c53-434c0488562b,1d5ad7b5-6b5a-400a-88ac-accea9be4738,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,296f1010-fd8b-4feb-a7dc-64d429099a65,France,2.2114,46.2272,2.4,07/06/2023 15:05
fe6e45a2-7a5e-4796-9410-e5d7c168aa0b,4000ab7c-a8f9-449d-8cde-763b814e89f6,af1e4b22-9836-4ff4-bfb0-c87508e73036,d3c2f38b-249f-40c1-8230-d0ee763aa16e,China,106.3456,35.3371,3.2,03/09/2023 15:36
36137f33-00b5-48eb-9eb2-0f0c6bfa79b9,ea27e28c-099a-4301-a6ff-fa453337543d,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,b206f2a3-5ddd-47a3-8884-c56d41266413,Morocco,-7.5938,33.685,1.37,07/23/2023 07:07
e514e8fc-2beb-41e5-9b15-6abc6df005d0,1eb222fd-f755-4210-a3ba-f451bf249a62,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,147cd3b7-c8c6-4b6d-8203-712dacfe22b6,Philippines,121.7738,12.7906,3.6,02/11/2023 23:08
9ee638e3-a1a8-4706-9b76-8a38425ce636,f88f1762-5441-480f-8684-0518dea225ca,6188ae01-946b-40e8-b472-41b6458ae3bd,0c384ba2-f2c6-4ca0-bf0a-6bac6a4bbbfa,Tunisia,9.5375,33.8814,1.37,05/28/2023 01:44
9d610db2-ec5a-4251-8e7e-437eeacd8836,8a9398ad-928d-402e-ad14-dc6ab83fa4bf,0b8d0acd-7391-4498-a529-a506ada0779e,bd1a59f8-8928-4e7b-be89-7b8a8346cfde,Peru,-77.0992,-10.7937,2.3,06/03/2023 13:02
06fae00f-2f4f-4c6d-9da2-506cacdc24ce,d1ef27d6-99b6-4876-b55a-17d81fd30029,cac63327-f1b8-4ba4-bc67-16bc66edc032,952079f9-5b2e-4fe8-a3a0-302fd7ced8fe,France,2.2114,46.2272,2.44,08/26/2023 22:33
4e0a4970-3f93-4e47-976e-c7b65ea4c630,e0474434-746b-4850-a4d9-f4d70340d312,a8ec5dc7-b977-4322-8542-c7889ee7590b,2c829d9d-fe05-41cb-84cb-f634db3e50f3,Russia,100.6432,60.0272,1.03,01/09/2023 10:58
0397ad5b-e376-4b66-a40d-2d8d451ff397,450270b2-3c33-4d49-984d-712f2c6e1aa4,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,1e2d7203-4d5d-4bcd-8692-56fe354b321f,China,106.3456,35.3371,1.67,12/12/2022 23:58
820ff9df-5602-4b3e-a5e5-94a0d3a12d58,d08e4225-2840-422b-963b-b2239588b78a,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,5e91d1d7-7a6d-45c5-bf45-af03bdc65f63,China,106.3456,35.3371,1.9,03/20/2023 00:55
76b42f62-7958-4def-9fe1-65cc8dec9b61,97658b8d-122e-4992-8480-ad0eb9ce3c81,af1e4b22-9836-4ff4-bfb0-c87508e73036,9486001c-d371-4452-863e-13f6b2b4cd18,Finland,25.7495,64.9631,1.58,05/26/2023 06:36
284eae84-4083-4e09-86f0-ae319ad2a28f,cd53f31d-a6b5-45f0-b557-da1d9076e689,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,ae8ad1f2-6948-4834-a3e8-7d67f3a2d137,China,106.3456,35.3371,1.25,02/12/2023 07:56
05e37d55-54a0-4da0-be60-a56d18463828,95daa7c9-31b6-4624-8b15-bce53bd65db6,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,ad24d4a2-6d6a-4fdf-86ec-f76929fdeb10,Iran,#N/A,#N/A,1.69,05/26/2023 12:42
5f126c00-3b5d-49f3-b02c-86a679729378,4c790aca-40d6-4b9e-a56a-1f2e2b7ebe22,6188ae01-946b-40e8-b472-41b6458ae3bd,45d226cb-97e2-468d-b960-ec20370809f9,Philippines,121.7738,12.7906,1.32,10/26/2023 16:40
c67c66b5-5e1a-4f61-80ea-30d0471f508d,eb91dc68-1300-445f-bbe0-3e7710366f94,0b8d0acd-7391-4498-a529-a506ada0779e,6d2e59c2-d835-4d09-afd5-9c09b3828f9c,Vietnam,105.7858,17.0296,1.87,09/23/2023 02:27
bb7723b2-384b-47ca-b509-8a03f4f2e1a7,b4a7be32-c391-4e02-8ba6-7ed68d657e99,cac63327-f1b8-4ba4-bc67-16bc66edc032,3daa65e4-958b-4eb2-8974-52973b14d76c,China,106.3456,35.3371,3.84,02/08/2023 03:52
90dd7d24-b2d8-4119-9e00-fca73ce58685,e48efcf7-38af-4f0a-8331-b370d57fca6d,a8ec5dc7-b977-4322-8542-c7889ee7590b,a862dc28-bd36-4575-a687-839c8bf9fb99,Ethiopia,#N/A,#N/A,2.21,06/09/2023 08:18
03d62f51-fb95-420b-8bfb-b19492bf7a70,6bb3b7b4-1ac5-49c0-ab66-f3be62c9eafb,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,03469e27-a2dd-4368-99a3-f96625f35dcd,Dominican Republic,#N/A,#N/A,2.58,08/16/2023 07:36
5ebbf2c2-1582-4beb-90ca-fe46759b4435,8767c428-ec24-47f6-8de6-c5228d4abde7,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,cd4d63b1-f532-45d1-a117-e828eebad63b,Iran,#N/A,#N/A,1.88,05/24/2023 17:14
e26adee8-67b0-4fda-ac61-53d58bdf5228,21504113-c279-41bb-aead-4a77d6961dfa,af1e4b22-9836-4ff4-bfb0-c87508e73036,8786b492-1eb5-455e-ab37-26945e2bdc04,China,106.3456,35.3371,1.08,01/09/2023 07:24
58d2c1f5-980f-40d9-ad7f-60a3be2679a4,af59111c-5b5a-43de-8f34-dc762e118c85,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,dc1862f2-debb-4d6b-970b-94e845de677d,United States,-122.419,37.7749,,05/19/2023 22:06
1c9ecb99-41f3-4a52-b290-c9be03123075,36972218-f20d-4d3d-8e3d-b879a0b334ec,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,1ef99c15-2172-4791-bb52-2b132ee2cf18,China,106.3456,35.3371,3.89,02/12/2023 06:28
596edad9-b7a8-42a8-8e5e-464a3c93c73e,5321f150-de5e-4556-a0a6-c63005b736f8,6188ae01-946b-40e8-b472-41b6458ae3bd,ca99d08e-7783-466f-a24e-3207935fc6c1,Colombia,-74.0961,4.6728,2.86,08/05/2023 08:00
5009a950-902a-4a55-bff4-adf7916e4279,ef0f7b92-37bf-49b1-a689-0e516ae5c528,0b8d0acd-7391-4498-a529-a506ada0779e,56eca8aa-8e96-43f5-a99f-1e5bdf5abf8f,Philippines,121.7738,12.7906,3.8,01/07/2023 21:08
7ceb4e9f-702d-4889-8de9-c7e0a3741021,83f0bf62-8c3f-409c-85ed-86b62fa0334a,cac63327-f1b8-4ba4-bc67-16bc66edc032,0130b901-c4b4-4774-9dd2-d09e5f88d9d5,United States,-122.419,37.7749,3.69,05/02/2023 09:49
ba5fd351-3159-4f29-b094-1139c5ed6a46,aa797bb1-3361-42a3-b657-63a7ca86c245,a8ec5dc7-b977-4322-8542-c7889ee7590b,8e531254-3f29-4ecd-be73-ab61208af25f,China,106.3456,35.3371,2.64,08/30/2023 11:02
fa4c1c63-c13c-490f-a2cc-fd33e2f6004e,7bfdea88-5ab7-4e11-a179-caa8e46335cc,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,341b5fbd-b0b7-4e47-85c4-fd1ea3656dc3,Thailand,#N/A,#N/A,,03/31/2023 21:06
2d7f261c-1cf3-49be-b357-c695b60466e3,b1fc2eb1-22a6-4ecc-b7c5-bccc94ad7387,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,b112c148-da95-4d21-ba42-7ddf77409e10,Colombia,-74.0961,4.6728,3.79,09/18/2023 10:19
1f7d7fbe-0346-4366-80f7-0d6c57f3d544,a9791779-f0cf-45fa-9068-c27313a8d244,af1e4b22-9836-4ff4-bfb0-c87508e73036,7e4a404b-8627-4993-bfde-71bdd1745e33,Portugal,-9.1356,38.7219,1.21,08/31/2023 15:32
1511e4c5-ac4b-4955-aae9-5f4f5cc8b46c,e5771a77-f158-42e8-997f-2d681b547cd5,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,1a257404-2741-4d5b-aae3-90f1e49b0471,Nigeria,#N/A,#N/A,3.33,01/21/2023 14:10
2c12830d-2261-420a-8d74-d4d7be28a449,f71bf61c-b57f-42af-a094-be418761d4b9,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,296f1010-fd8b-4feb-a7dc-64d429099a65,Serbia,21.0284,44.0241,2.22,07/16/2023 06:50
8eb51455-5be6-4427-8fde-473388cface9,325a6e82-a293-494b-94e9-b3f8f14874af,6188ae01-946b-40e8-b472-41b6458ae3bd,d3c2f38b-249f-40c1-8230-d0ee763aa16e,Poland,19.0303,52.23,1.02,04/25/2023 00:15
c38f0c8b-c2fe-4f26-89f1-e8c4c88eeeab,dd4bf041-8275-48a8-be92-89b583d80f44,0b8d0acd-7391-4498-a529-a506ada0779e,b206f2a3-5ddd-47a3-8884-c56d41266413,Sweden,16.5795,60.1282,3.93,10/09/2023 19:53
f8f495ea-8b0a-423a-b5f1-9326817b9744,946ec225-d7f2-4d46-bcdc-1dcf930f529c,cac63327-f1b8-4ba4-bc67-16bc66edc032,147cd3b7-c8c6-4b6d-8203-712dacfe22b6,China,106.3456,35.3371,1.47,07/18/2023 14:49
9c2c35a2-745d-4792-9024-b26c9be09e0f,da2a206a-84cf-4d5d-9768-8ce6db0672bf,a8ec5dc7-b977-4322-8542-c7889ee7590b,0c384ba2-f2c6-4ca0-bf0a-6bac6a4bbbfa,New Caledonia,#N/A,#N/A,2.86,11/20/2022 05:18
eaea096a-67a1-40c1-af5a-6d447a2fe02d,d629f69c-aec8-49d7-974c-2032e0f00cef,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,bd1a59f8-8928-4e7b-be89-7b8a8346cfde,Poland,19.0303,52.23,3.19,03/27/2023 20:25
103f23af-8ea4-4125-aea3-87870f6055b5,b37eb790-4527-44a0-b22e-01de5cc58cce,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,952079f9-5b2e-4fe8-a3a0-302fd7ced8fe,Poland,19.0303,52.23,,09/25/2023 01:25
3d1979ef-195d-440b-a92f-f61445ba5aad,e581c443-b919-4f60-85cc-35055575a599,af1e4b22-9836-4ff4-bfb0-c87508e73036,2c829d9d-fe05-41cb-84cb-f634db3e50f3,Peru,-77.0992,-10.7937,3.58,12/19/2022 15:27
67694ab0-678f-4b59-acee-6ddedb74dc01,903f33b5-8f94-4aaa-82ca-2ec5c786602d,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,1e2d7203-4d5d-4bcd-8692-56fe354b321f,Portugal,-9.1356,38.7219,1.97,02/03/2023 02:50
2fe5933b-db49-4a58-843a-b750278be853,ac862cf5-de0a-43d1-b23a-30a9dae58c42,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,5e91d1d7-7a6d-45c5-bf45-af03bdc65f63,Venezuela,#N/A,#N/A,2.78,02/22/2023 09:42
2605af33-f068-4598-be85-99b5e503c504,3c87f4d6-afbb-4ab3-9913-90a4853ee326,6188ae01-946b-40e8-b472-41b6458ae3bd,9486001c-d371-4452-863e-13f6b2b4cd18,Indonesia,112.6225,-7.7611,3.98,09/04/2023 07:07
427507ab-33c0-48ef-9a37-e8a1fdbfca2c,9606bf4a-4586-4561-aaf6-b3aa3761de6d,0b8d0acd-7391-4498-a529-a506ada0779e,ae8ad1f2-6948-4834-a3e8-7d67f3a2d137,Indonesia,112.6225,-7.7611,2.88,01/26/2023 09:32
7ef3891f-2cda-4040-97bb-42976d8c764e,597b04cc-3c78-402e-b447-245c438b4c6b,cac63327-f1b8-4ba4-bc67-16bc66edc032,ad24d4a2-6d6a-4fdf-86ec-f76929fdeb10,Czech Republic,14.4207,50.088,1.54,03/16/2023 14:24
dd1d22d8-1133-4135-856c-57cc74a6357f,60cf0361-48ed-44f2-96eb-c93853f79184,a8ec5dc7-b977-4322-8542-c7889ee7590b,45d226cb-97e2-468d-b960-ec20370809f9,Zambia,#N/A,#N/A,2.21,12/02/2022 01:05
dce6ab3a-a27b-48e7-bfc3-c297ef3af6ee,f705c1c2-8cbe-4a8d-a035-060ec8e4fa14,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,6d2e59c2-d835-4d09-afd5-9c09b3828f9c,Lithuania,#N/A,#N/A,2.8,03/17/2023 00:22
e8d604ef-e81d-4f0f-804b-d9fbc0de99e7,ad72d7bf-d9ef-4c4b-b7a3-8d332aef5e8c,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,3daa65e4-958b-4eb2-8974-52973b14d76c,Sri Lanka,#N/A,#N/A,1.09,11/12/2023 02:15
c1f72983-fcbe-4dcd-95d0-61ac9b51d687,d477e6a6-04b1-471d-a98f-7587b7fcf6ef,af1e4b22-9836-4ff4-bfb0-c87508e73036,a862dc28-bd36-4575-a687-839c8bf9fb99,Libya,#N/A,#N/A,3.41,09/17/2023 23:21
596b38f9-5598-4c8d-a6ca-7dae604bc4da,14a3078d-0c75-4f33-b55a-21976cd28d91,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,03469e27-a2dd-4368-99a3-f96625f35dcd,South Africa,24.0456,-30.5792,3.39,05/27/2023 05:17
721fbd32-a830-4e50-873b-329f1be6fe32,a38a68d1-2b64-479c-9382-ef326ba2cc1f,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,cd4d63b1-f532-45d1-a117-e828eebad63b,China,106.3456,35.3371,3.56,09/26/2023 18:43
d6c0112f-136d-441c-8af5-f6649deaced0,a70a13e5-c652-4eaf-ac75-77987e550779,6188ae01-946b-40e8-b472-41b6458ae3bd,8786b492-1eb5-455e-ab37-26945e2bdc04,Indonesia,112.6225,-7.7611,1.08,08/08/2023 07:27
77b71be0-cce1-4a85-b03f-d5fb0c331e55,87d97610-f305-4529-8ee3-bcbc32612e26,0b8d0acd-7391-4498-a529-a506ada0779e,dc1862f2-debb-4d6b-970b-94e845de677d,Indonesia,112.6225,-7.7611,3.44,08/31/2023 02:13
66376f2d-d8af-438d-9d58-5144cf8d61b4,7ff43c44-b6af-4958-b327-c57e2b805265,cac63327-f1b8-4ba4-bc67-16bc66edc032,1ef99c15-2172-4791-bb52-2b132ee2cf18,United States,-122.419,37.7749,2.67,10/12/2023 11:32
eb261594-ac73-4f87-80be-200f384422e7,a953584b-c9c1-4d5d-a038-ab20cc56e423,a8ec5dc7-b977-4322-8542-c7889ee7590b,ca99d08e-7783-466f-a24e-3207935fc6c1,China,106.3456,35.3371,2.03,07/06/2023 07:27
be15de4c-0ac7-4a17-8f4b-83de5577bd14,c55f009b-c02e-419e-8b3c-74235ca0c6ae,5f6742cf-0cc3-4994-8ae8-8d67aaf586b4,56eca8aa-8e96-43f5-a99f-1e5bdf5abf8f,Philippines,121.7738,12.7906,3.98,02/12/2023 06:36
8f2867db-6f2f-4739-8af8-fe0fdd2a2976,fa33b96b-ee35-42de-89db-ed205a75e9b7,9c9d7ede-4915-4fd1-a6d8-3ec8ff453c36,0130b901-c4b4-4774-9dd2-d09e5f88d9d5,Sweden,16.5795,60.1282,2.11,07/26/2023 23:36
0c55be7e-d25a-4bf1-a9d0-17be3d6afbfd,a37506f8-1015-4f4f-84bb-6a272170218d,af1e4b22-9836-4ff4-bfb0-c87508e73036,8e531254-3f29-4ecd-be73-ab61208af25f,Morocco,-7.5938,33.685,2.45,08/16/2023 02:44
4fdb26a4-5531-45d2-ae4f-e2e7fe4ed4d5,ac45ad6d-3bab-4aff-80f8-a3b1ef58bdab,5d5aa38b-9e5e-412d-b86b-e7528bcf5933,341b5fbd-b0b7-4e47-85c4-fd1ea3656dc3,China,106.3456,35.3371,1.14,03/18/2023 23:25
e4002f1c-69ca-4d5e-a254-80e9064603c4,ebf3b721-84a8-4599-8fda-154b4ba4bf78,39e8db1f-0258-459f-9aa4-cbceb3f15dbc,b112c148-da95-4d21-ba42-7ddf77409e10,Argentina,#N/A,#N/A,2.32,02/04/2023 14:59
0fece29c-15e1-43ab-a2b9-4f890a5b7153,5746da1a-dc31-4a5f-a587-80bf03f05a81,6188ae01-946b-40e8-b472-41b6458ae3bd,7e4a404b-8627-4993-bfde-71bdd1745e33,China,106.3456,35.3371,3.27,08/13/2023 13:15
b8ad2548-d7fb-419c-9b11-d374bb460a30,ab8c651b-735a-4e0c-a875-1731d59085b0,0b8d0acd-7391-4498-a529-a506ada0779e,1a257404-2741-4d5b-aae3-90f1e49b0471,China,106.3456,35.3371,1.76,04/04/2023 17:13
cfd8725c-c89c-46fe-9a58-b99094fb2bf2,e3afd1d7-0e24-44a5-9037-0acd7be216da,cac63327-f1b8-4ba4-bc67-16bc66edc032,296f1010-fd8b-4feb-a7dc-64d429099a65,Poland,19.0303,52.23,3.67,01/02/2023 03:19
